IncidentID,Timestamp,Resource,IncidentType,Severity,ResolutionTime
INC_2593,2023-08-14 00:39:00,Resource_11,Hardware Failure,Low,25.733596323571167
INC_2594,2023-10-03 16:34:00,Resource_15,Hardware Failure,Medium,7.683542600854472
INC_2595,2023-01-27 13:31:00,Resource_15,Performance,Medium,10.99314212124837
INC_2596,2023-12-27 06:44:00,Resource_1,Outage,Medium,7.085294125570259
INC_2597,2023-10-05 05:18:00,Resource_2,Configuration Issue,Medium,16.32186198816261
INC_2598,2023-01-28 07:04:00,Resource_40,Outage,Low,5.0674983336698975
INC_2599,2023-02-05 03:13:00,Resource_26,Performance,Low,6.345002336692568
INC_2600,2023-04-08 10:41:00,Resource_14,Security Breach,Low,40.98203600421976
INC_2601,2023-03-20 20:32:00,Resource_16,Performance,Low,31.44248836144394
INC_2602,2023-12-09 15:19:00,Resource_16,Performance,Low,5.601170165878518
INC_2603,2023-04-01 20:27:00,Resource_35,Configuration Issue,High,36.6107210071756
INC_2604,2023-02-03 04:42:00,Resource_10,Performance,Medium,15.409339113540472
INC_2605,2023-03-12 18:06:00,Resource_25,Hardware Failure,Medium,41.40814056866305
INC_2606,2023-07-06 11:36:00,Resource_43,Outage,Low,46.04103148330416
INC_2607,2023-06-22 02:52:00,Resource_43,Performance,Medium,3.2028009481124298
INC_2608,2023-01-09 10:32:00,Resource_2,Outage,Low,22.831607803049348
INC_2609,2023-07-22 08:01:00,Resource_7,Outage,Low,45.84571290262841
INC_2610,2023-03-04 11:27:00,Resource_23,Performance,Low,7.809011352693955
INC_2611,2023-09-01 04:12:00,Resource_42,Configuration Issue,Low,17.77490018777679
INC_2612,2023-07-12 21:08:00,Resource_21,Outage,Medium,39.6982609841556
INC_2613,2023-02-05 14:56:00,Resource_23,Configuration Issue,Low,24.100835099257772
INC_2614,2023-02-13 06:55:00,Resource_47,Configuration Issue,Medium,22.91219260360383
INC_2615,2023-12-01 01:03:00,Resource_13,Security Breach,Low,19.305531229336037
INC_2616,2023-09-28 02:01:00,Resource_41,Hardware Failure,Low,3.783677162973342
INC_2617,2023-06-14 05:25:00,Resource_28,Outage,Low,44.580228585807454
INC_2618,2023-12-08 20:00:00,Resource_10,Security Breach,Low,46.14595434712545
INC_2619,2023-07-13 14:11:00,Resource_35,Outage,Low,24.317348299233494
INC_2620,2023-05-03 15:06:00,Resource_48,Configuration Issue,Medium,22.861808718873093
INC_2621,2023-11-16 04:24:00,Resource_24,Configuration Issue,Low,3.5606141678033163
INC_2622,2023-12-22 05:29:00,Resource_16,Outage,Medium,43.44344350687976
INC_2623,2023-12-06 04:47:00,Resource_41,Performance,High,24.898259299493862
INC_2624,2023-04-24 15:07:00,Resource_44,Outage,Medium,46.487497493250004
INC_2625,2023-12-18 08:01:00,Resource_37,Outage,High,26.542830514257115
INC_2626,2023-07-19 04:56:00,Resource_36,Performance,Medium,33.321642484346825
INC_2627,2023-04-09 14:14:00,Resource_49,Outage,Low,8.932447444009274
INC_2628,2023-02-14 03:50:00,Resource_34,Configuration Issue,Low,14.114101143420239
INC_2629,2023-12-29 16:15:00,Resource_35,Configuration Issue,High,21.797372456489736
INC_2630,2023-01-06 21:36:00,Resource_17,Performance,Low,16.106188748658692
INC_2631,2023-01-16 00:55:00,Resource_43,Performance,Low,2.9113257535871186
INC_2632,2023-08-31 18:55:00,Resource_26,Hardware Failure,Low,36.40749267632813
INC_2633,2023-10-20 11:41:00,Resource_48,Hardware Failure,Low,16.167291683978085
INC_2634,2023-08-19 03:12:00,Resource_50,Performance,Medium,30.15685456003169
INC_2635,2023-06-13 04:05:00,Resource_23,Security Breach,Medium,38.065388317805365
INC_2636,2023-09-28 06:31:00,Resource_36,Hardware Failure,Low,37.658517691277595
INC_2637,2023-03-03 10:00:00,Resource_9,Hardware Failure,Low,8.67638492184058
INC_2638,2023-04-11 08:20:00,Resource_17,Configuration Issue,High,8.132799451430323
INC_2639,2023-12-30 07:57:00,Resource_34,Performance,Medium,45.500222702841015
INC_2640,2023-02-11 19:06:00,Resource_1,Security Breach,Medium,2.4796975017547975
INC_2641,2023-06-28 11:44:00,Resource_27,Performance,High,2.050774280797439
INC_2642,2023-03-19 22:17:00,Resource_36,Security Breach,Low,4.55292698214267
INC_2643,2023-05-04 19:43:00,Resource_29,Hardware Failure,High,13.368606989751148
INC_2644,2023-10-01 14:08:00,Resource_14,Performance,Medium,42.922399694684195
INC_2645,2023-07-12 10:47:00,Resource_28,Performance,Low,31.19907059472838
INC_2646,2023-06-24 22:18:00,Resource_47,Performance,Medium,38.38832123739689
INC_2647,2023-04-20 22:59:00,Resource_3,Outage,High,42.506692701258046
INC_2648,2023-04-27 20:30:00,Resource_34,Configuration Issue,Low,8.989448323177687
INC_2649,2023-08-16 11:29:00,Resource_2,Configuration Issue,Medium,15.40141680780007
INC_2650,2023-10-06 23:31:00,Resource_33,Outage,Medium,24.79833316983247
INC_2651,2023-05-14 06:27:00,Resource_21,Performance,High,1.324521442281935
INC_2652,2023-12-21 08:59:00,Resource_3,Security Breach,High,2.4604580316623714
INC_2653,2023-05-17 03:36:00,Resource_41,Security Breach,High,25.900767052537844
INC_2654,2023-07-06 04:45:00,Resource_20,Security Breach,Low,3.1505421523210986
INC_2655,2023-07-12 00:57:00,Resource_31,Outage,Medium,38.446877444176614
INC_2656,2023-09-01 18:30:00,Resource_8,Performance,Medium,24.917021364350127
INC_2657,2023-09-21 12:16:00,Resource_23,Hardware Failure,Low,37.64990266920553
INC_2658,2023-08-25 13:14:00,Resource_7,Configuration Issue,High,13.13458213009853
INC_2659,2023-04-02 04:40:00,Resource_29,Performance,High,27.507427871919248
INC_2660,2023-06-26 19:57:00,Resource_18,Performance,Medium,22.737025315312714
INC_2661,2023-08-29 20:57:00,Resource_42,Outage,Low,16.689423505347705
INC_2662,2023-01-04 14:28:00,Resource_33,Hardware Failure,Low,19.803704762481672
INC_2663,2023-05-03 15:38:00,Resource_11,Performance,Low,3.731313429100438
INC_2664,2023-12-10 15:26:00,Resource_5,Performance,Critical,38.53708843842714
INC_2665,2023-05-29 08:26:00,Resource_28,Hardware Failure,High,15.008260042791111
INC_2666,2023-01-15 05:27:00,Resource_9,Outage,High,34.56256407809979
INC_2667,2023-06-23 18:38:00,Resource_4,Hardware Failure,Medium,33.588910807792615
INC_2668,2023-04-10 00:29:00,Resource_22,Hardware Failure,Low,31.494405170354952
INC_2669,2023-01-16 06:41:00,Resource_46,Performance,Medium,37.835963203896576
INC_2670,2023-03-28 20:10:00,Resource_24,Performance,Low,20.880921752388154
INC_2671,2023-10-30 16:41:00,Resource_47,Performance,Low,0.6449398598624876
INC_2672,2023-02-10 06:30:00,Resource_13,Outage,Low,36.429316434790856
INC_2673,2023-10-19 19:01:00,Resource_25,Outage,Low,10.985402416394981
INC_2674,2023-05-24 07:53:00,Resource_22,Configuration Issue,Low,43.447054244425765
INC_2675,2023-04-08 18:04:00,Resource_30,Security Breach,Critical,30.481114768600598
INC_2676,2023-11-24 18:03:00,Resource_22,Configuration Issue,Medium,10.369487916198864
INC_2677,2023-10-09 21:52:00,Resource_3,Configuration Issue,Medium,30.497857972650174
INC_2678,2023-05-23 07:53:00,Resource_16,Outage,High,19.302610934567447
INC_2679,2023-04-24 20:17:00,Resource_36,Performance,Low,31.984738853923837
INC_2680,2023-06-16 08:50:00,Resource_18,Performance,Low,18.73276841307834
INC_2681,2023-09-15 13:12:00,Resource_2,Configuration Issue,Low,37.887885034154344
INC_2682,2023-09-21 08:18:00,Resource_41,Performance,Low,30.90725740050071
INC_2683,2023-07-10 08:21:00,Resource_16,Outage,High,39.139662755419096
INC_2684,2023-08-01 15:36:00,Resource_40,Performance,Low,47.170038983528514
INC_2685,2023-01-28 08:42:00,Resource_30,Outage,Medium,25.033752147587766
INC_2686,2023-08-25 15:19:00,Resource_11,Hardware Failure,Medium,37.839413281824264
INC_2687,2023-09-21 17:10:00,Resource_27,Configuration Issue,Low,9.655950006149654
INC_2688,2023-01-04 03:48:00,Resource_16,Hardware Failure,High,6.402853844680378
INC_2689,2023-10-30 01:59:00,Resource_27,Performance,Low,12.461066388223077
INC_2690,2023-11-03 17:21:00,Resource_2,Configuration Issue,Low,2.616964865845947
INC_2691,2023-02-18 09:39:00,Resource_45,Performance,Low,4.966442709395634
INC_2692,2023-05-01 14:38:00,Resource_27,Outage,Low,39.69940422365521
INC_2693,2023-11-20 05:50:00,Resource_9,Performance,Medium,10.467694744347957
INC_2694,2023-07-28 15:07:00,Resource_21,Configuration Issue,Critical,16.117180548337338
INC_2695,2023-10-13 20:41:00,Resource_36,Performance,Medium,22.98405517790427
INC_2696,2023-11-24 01:54:00,Resource_20,Configuration Issue,Low,27.493986890820228
INC_2697,2023-10-31 09:52:00,Resource_43,Outage,Low,9.024144442083589
INC_2698,2023-07-17 03:51:00,Resource_6,Hardware Failure,Low,18.216657835447432
INC_2699,2023-01-20 14:28:00,Resource_48,Performance,Low,24.35404040363482
INC_2700,2023-01-01 23:29:00,Resource_22,Performance,Low,4.599892859389986
INC_2701,2023-10-17 03:39:00,Resource_42,Performance,Low,34.07907767321683
INC_2702,2023-12-08 02:45:00,Resource_29,Outage,Medium,22.63833201030255
INC_2703,2023-09-18 20:48:00,Resource_17,Hardware Failure,Medium,26.402933670709427
INC_2704,2023-12-04 04:21:00,Resource_47,Security Breach,Low,3.0233221877837675
INC_2705,2023-07-30 02:30:00,Resource_32,Outage,Low,5.724848694508341
INC_2706,2023-10-22 15:31:00,Resource_20,Performance,Low,44.09330066522164
INC_2707,2023-08-13 15:05:00,Resource_1,Outage,Medium,2.246542764301142
INC_2708,2023-02-06 08:55:00,Resource_33,Configuration Issue,Low,43.516083555081096
INC_2709,2023-07-14 15:03:00,Resource_32,Configuration Issue,Medium,18.098053943188816
INC_2710,2023-12-29 04:11:00,Resource_29,Outage,Medium,3.3005544261042963
INC_2711,2023-02-20 04:24:00,Resource_45,Security Breach,Medium,37.72196809087093
INC_2712,2023-01-02 17:02:00,Resource_4,Outage,Medium,28.001557329106156
INC_2713,2023-04-01 16:26:00,Resource_28,Security Breach,Medium,33.77426483120412
INC_2714,2023-01-17 08:32:00,Resource_9,Outage,Low,1.268800680941475
INC_2715,2023-11-15 05:29:00,Resource_34,Configuration Issue,Low,25.066848238571307
INC_2716,2023-08-24 11:29:00,Resource_37,Performance,Low,13.930463690418776
INC_2717,2023-10-15 13:14:00,Resource_33,Performance,Medium,47.92204944402047
INC_2718,2023-02-23 02:08:00,Resource_14,Hardware Failure,Medium,30.743327376326867
INC_2719,2023-07-31 04:08:00,Resource_29,Performance,Low,17.64468149798358
INC_2720,2023-05-24 06:13:00,Resource_33,Performance,Low,1.2269562114947767
INC_2721,2023-10-10 22:33:00,Resource_2,Performance,Low,31.511903007386405
INC_2722,2023-01-19 17:54:00,Resource_5,Security Breach,Low,10.717757365693398
INC_2723,2023-02-03 01:08:00,Resource_43,Performance,Low,33.20420999273895
INC_2724,2023-03-02 03:23:00,Resource_1,Configuration Issue,Low,21.875991302432194
INC_2725,2023-10-03 04:15:00,Resource_37,Performance,High,15.558606942203514
INC_2726,2023-05-15 10:20:00,Resource_44,Configuration Issue,Medium,31.116006760345414
INC_2727,2023-03-14 00:37:00,Resource_3,Performance,Low,34.13813691235739
INC_2728,2023-04-20 16:34:00,Resource_8,Performance,Critical,7.807840704034492
INC_2729,2023-06-07 02:16:00,Resource_45,Security Breach,High,2.7735626183675826
INC_2730,2023-10-08 12:23:00,Resource_12,Configuration Issue,Low,7.217465599702025
INC_2731,2023-01-25 13:56:00,Resource_7,Hardware Failure,Medium,0.8170124850557257
INC_2732,2023-12-16 19:49:00,Resource_21,Performance,Low,45.210257101826976
INC_2733,2023-01-04 14:28:00,Resource_42,Security Breach,Medium,11.800037181856842
INC_2734,2023-01-02 00:26:00,Resource_43,Security Breach,Low,12.36388409802414
INC_2735,2023-12-02 02:56:00,Resource_5,Configuration Issue,Low,25.61643044499005
INC_2736,2023-08-07 21:19:00,Resource_10,Performance,Low,43.366814265448554
INC_2737,2023-12-07 23:13:00,Resource_13,Outage,High,32.157126392306274
INC_2738,2023-09-27 09:47:00,Resource_3,Performance,Medium,14.307877630123425
INC_2739,2023-06-10 11:20:00,Resource_44,Hardware Failure,Medium,12.511313757518526
INC_2740,2023-12-11 15:24:00,Resource_34,Performance,Low,37.204814032665254
INC_2741,2023-03-28 02:46:00,Resource_26,Hardware Failure,Medium,42.0009328274371
INC_2742,2023-07-14 11:59:00,Resource_39,Performance,Low,35.96926189821408
INC_2743,2023-10-30 15:47:00,Resource_47,Performance,Low,44.92309335582025
INC_2744,2023-07-29 21:42:00,Resource_39,Hardware Failure,Low,36.735112405797935
INC_2745,2023-01-22 00:43:00,Resource_23,Performance,High,9.960988939452523
INC_2746,2023-08-19 07:46:00,Resource_48,Outage,Critical,8.226044371630696
INC_2747,2023-12-29 02:34:00,Resource_23,Performance,Low,40.219542530459066
INC_2748,2023-11-10 13:40:00,Resource_40,Security Breach,High,11.73601738712587
INC_2749,2023-02-08 03:47:00,Resource_12,Security Breach,High,1.419314319327026
INC_2750,2023-12-21 10:32:00,Resource_24,Performance,Medium,45.01198823070583
INC_2751,2023-01-29 08:45:00,Resource_48,Performance,Low,19.745856044612516
INC_2752,2023-04-27 10:58:00,Resource_49,Outage,Low,20.55535654279102
INC_2753,2023-05-28 06:39:00,Resource_48,Configuration Issue,Medium,41.74095287410992
INC_2754,2023-09-14 01:18:00,Resource_1,Configuration Issue,Low,11.681638058537157
INC_2755,2023-11-13 16:59:00,Resource_2,Performance,Low,33.62887837493525
INC_2756,2023-06-19 16:35:00,Resource_36,Performance,High,37.28146690589914
INC_2757,2023-05-28 06:51:00,Resource_37,Configuration Issue,High,37.111412275436756
INC_2758,2023-07-31 23:47:00,Resource_45,Performance,Low,43.21684937650172
INC_2759,2023-03-05 16:26:00,Resource_34,Configuration Issue,High,5.56069569234994
INC_2760,2023-03-22 03:18:00,Resource_7,Outage,Low,32.14043608464901
INC_2761,2023-04-30 13:13:00,Resource_2,Configuration Issue,Critical,8.017531550185861
INC_2762,2023-04-04 10:46:00,Resource_40,Performance,High,34.88955619887665
INC_2763,2023-08-07 17:48:00,Resource_45,Outage,Low,39.00241027695827
INC_2764,2023-02-01 19:58:00,Resource_34,Security Breach,Low,12.480492866591446
INC_2765,2023-11-30 18:07:00,Resource_21,Configuration Issue,High,45.99735153224124
INC_2766,2023-05-22 15:53:00,Resource_45,Hardware Failure,Low,24.034832445931627
INC_2767,2023-05-21 15:33:00,Resource_35,Performance,Medium,20.84263976894774
INC_2768,2023-01-10 18:55:00,Resource_8,Performance,Low,27.54272114288991
INC_2769,2023-10-06 06:56:00,Resource_23,Outage,Low,29.714849564810386
INC_2770,2023-12-29 23:32:00,Resource_44,Security Breach,Medium,17.039135015755136
INC_2771,2023-10-22 18:11:00,Resource_35,Configuration Issue,Low,26.961261970539308
INC_2772,2023-02-08 03:18:00,Resource_28,Hardware Failure,Medium,9.111094226894208
INC_2773,2023-04-01 21:36:00,Resource_28,Security Breach,Low,19.324302167694583
INC_2774,2023-06-16 06:41:00,Resource_20,Performance,Low,2.5705198832738794
INC_2775,2023-10-28 22:29:00,Resource_6,Outage,Medium,27.2649628479982
INC_2776,2023-05-09 02:30:00,Resource_10,Security Breach,Medium,25.679302584113756
INC_2777,2023-07-14 11:04:00,Resource_5,Hardware Failure,High,16.180409527096177
INC_2778,2023-01-25 09:17:00,Resource_36,Performance,Medium,34.85749316252013
INC_2779,2023-04-21 16:12:00,Resource_46,Performance,Low,14.196724721797837
INC_2780,2023-07-09 22:18:00,Resource_42,Hardware Failure,Low,38.24362086103165
INC_2781,2023-10-08 02:27:00,Resource_39,Performance,Low,43.73710642653584
INC_2782,2023-05-02 11:58:00,Resource_44,Performance,High,9.436734795115806
INC_2783,2023-01-27 16:21:00,Resource_29,Outage,Low,43.99930976164262
INC_2784,2023-04-12 13:08:00,Resource_13,Hardware Failure,Low,46.7261656542477
INC_2785,2023-02-04 11:02:00,Resource_20,Configuration Issue,Medium,25.32123420493129
INC_2786,2023-07-21 05:32:00,Resource_9,Performance,Low,33.68288207510271
INC_2787,2023-02-08 22:19:00,Resource_44,Performance,Medium,41.253313417505055
INC_2788,2023-07-28 21:58:00,Resource_31,Performance,Low,31.563860111642782
INC_2789,2023-12-02 17:01:00,Resource_16,Outage,Low,29.532204111371694
INC_2790,2023-08-16 21:46:00,Resource_34,Outage,Medium,33.21063545300609
INC_2791,2023-08-01 09:33:00,Resource_13,Outage,Low,3.821308932871981
INC_2792,2023-08-13 21:16:00,Resource_23,Configuration Issue,High,18.005606746222874
INC_2793,2023-05-08 00:33:00,Resource_9,Hardware Failure,Low,9.78478622092645
INC_2794,2023-03-19 06:32:00,Resource_37,Security Breach,Low,40.46256774884261
INC_2795,2023-11-10 18:10:00,Resource_15,Performance,Low,38.795365469122025
INC_2796,2023-05-07 15:00:00,Resource_24,Performance,Low,2.9081746334231804
INC_2797,2023-02-27 12:23:00,Resource_16,Performance,Low,39.61320340826814
INC_2798,2023-12-18 10:34:00,Resource_21,Performance,High,35.25480446646563
INC_2799,2023-06-23 13:58:00,Resource_26,Performance,Low,33.58709295514689
INC_2800,2023-08-21 17:06:00,Resource_49,Configuration Issue,Medium,4.15119070214685
INC_2801,2023-12-29 16:43:00,Resource_11,Performance,Low,9.723306583713043
INC_2802,2023-09-24 06:11:00,Resource_41,Security Breach,Low,25.49991430896114
INC_2803,2023-11-24 07:06:00,Resource_15,Outage,Low,45.34730521506842
INC_2804,2023-08-16 20:13:00,Resource_40,Performance,Low,43.612152370275744
INC_2805,2023-03-06 21:32:00,Resource_38,Outage,High,2.892205183436082
INC_2806,2023-02-06 01:38:00,Resource_11,Performance,Low,28.917020718643748
INC_2807,2023-05-22 06:55:00,Resource_10,Outage,Low,46.56155539601526
INC_2808,2023-11-15 06:40:00,Resource_41,Performance,Medium,35.38345523564349
INC_2809,2023-06-11 19:41:00,Resource_36,Hardware Failure,Low,14.815556296419642
INC_2810,2023-03-03 08:20:00,Resource_36,Hardware Failure,Critical,34.41497641368949
INC_2811,2023-07-27 06:06:00,Resource_39,Performance,Low,17.739446307228725
INC_2812,2023-10-28 13:53:00,Resource_12,Outage,Low,24.00067068851482
INC_2813,2023-04-29 09:41:00,Resource_37,Configuration Issue,Low,27.668653842468085
INC_2814,2023-02-12 23:56:00,Resource_8,Outage,Medium,30.18439193344903
INC_2815,2023-09-16 21:04:00,Resource_13,Outage,Low,14.806373782599268
INC_2816,2023-03-02 11:26:00,Resource_50,Security Breach,Low,9.81705518169915
INC_2817,2023-01-15 04:16:00,Resource_15,Outage,Medium,15.660420358409548
INC_2818,2023-01-10 07:24:00,Resource_45,Configuration Issue,Low,0.5968899618980381
INC_2819,2023-08-14 17:22:00,Resource_11,Hardware Failure,High,15.258544996422241
INC_2820,2023-07-15 12:42:00,Resource_34,Configuration Issue,Medium,27.976780225480248
INC_2821,2023-05-07 23:29:00,Resource_9,Configuration Issue,Low,35.897907747760335
INC_2822,2023-10-29 06:11:00,Resource_8,Outage,High,5.794008738819546
INC_2823,2023-04-20 02:16:00,Resource_30,Performance,Medium,18.903466269274087
INC_2824,2023-06-15 18:52:00,Resource_9,Configuration Issue,Low,19.185223026025234
INC_2825,2023-07-27 16:55:00,Resource_9,Performance,Low,8.189489414497647
INC_2826,2023-01-24 00:44:00,Resource_47,Configuration Issue,Low,23.62014153973984
INC_2827,2023-02-03 10:08:00,Resource_2,Outage,Critical,40.218941376708464
INC_2828,2023-06-05 20:36:00,Resource_48,Configuration Issue,Medium,10.20408838344547
INC_2829,2023-12-12 17:22:00,Resource_48,Performance,Medium,45.67896989067598
INC_2830,2023-06-28 12:36:00,Resource_40,Configuration Issue,Low,47.117791015206365
INC_2831,2023-12-09 03:08:00,Resource_20,Configuration Issue,High,32.534481807906154
INC_2832,2023-03-02 23:05:00,Resource_17,Configuration Issue,Medium,42.40179570096108
INC_2833,2023-05-31 14:24:00,Resource_30,Configuration Issue,Medium,15.016067475146526
INC_2834,2023-04-17 22:01:00,Resource_20,Configuration Issue,Low,43.782761341943534
INC_2835,2023-06-01 04:48:00,Resource_47,Performance,Medium,37.76824719275842
INC_2836,2023-08-08 19:38:00,Resource_23,Outage,Low,20.032200025109724
INC_2837,2023-12-21 05:28:00,Resource_40,Configuration Issue,Low,28.823209573221995
INC_2838,2023-03-27 00:16:00,Resource_11,Outage,Medium,4.121452113496888
INC_2839,2023-01-08 10:01:00,Resource_9,Performance,Medium,15.660896515381948
INC_2840,2023-01-30 06:02:00,Resource_28,Configuration Issue,Medium,17.61307119854225
INC_2841,2023-01-14 19:44:00,Resource_2,Configuration Issue,Medium,29.426621200113022
INC_2842,2023-09-28 23:05:00,Resource_41,Outage,Low,30.481024055298146
INC_2843,2023-11-17 21:22:00,Resource_35,Hardware Failure,Low,41.868049663264614
INC_2844,2023-12-30 14:47:00,Resource_45,Configuration Issue,Low,2.3866893914154623
INC_2845,2023-03-30 16:19:00,Resource_1,Performance,Low,27.92584792832645
INC_2846,2023-05-06 00:23:00,Resource_1,Performance,Low,25.97605098188864
INC_2847,2023-03-08 08:40:00,Resource_29,Configuration Issue,Low,33.3267482916584
INC_2848,2023-05-23 22:14:00,Resource_18,Security Breach,Low,33.818558434951186
INC_2849,2023-02-20 12:34:00,Resource_32,Security Breach,Low,26.338738283286713
INC_2850,2023-06-13 06:36:00,Resource_15,Security Breach,Low,25.48300800812889
INC_2851,2023-08-06 05:54:00,Resource_24,Performance,High,9.627479480298055
INC_2852,2023-10-06 11:00:00,Resource_27,Performance,Medium,9.14597823664896
INC_2853,2023-01-01 08:28:00,Resource_5,Hardware Failure,Low,7.820972562405541
INC_2854,2023-09-08 22:28:00,Resource_13,Performance,Low,41.90435623408108
INC_2855,2023-01-05 20:30:00,Resource_34,Security Breach,Low,26.45852389436213
INC_2856,2023-08-12 11:33:00,Resource_39,Outage,Low,43.453641895700734
INC_2857,2023-10-22 19:05:00,Resource_8,Outage,High,42.449819071873144
INC_2858,2023-12-05 05:06:00,Resource_33,Security Breach,Low,8.972903190929975
INC_2859,2023-07-20 13:03:00,Resource_26,Security Breach,Low,23.132865453427357
INC_2860,2023-04-06 22:05:00,Resource_34,Configuration Issue,Low,0.9256531890329183
INC_2861,2023-02-05 12:04:00,Resource_4,Configuration Issue,Low,45.638336210267326
INC_2862,2023-03-04 22:40:00,Resource_32,Performance,Medium,36.55803267235505
INC_2863,2023-06-20 06:12:00,Resource_1,Configuration Issue,Low,12.694064644313634
INC_2864,2023-06-28 19:19:00,Resource_6,Configuration Issue,Low,45.316662861885554
INC_2865,2023-05-02 00:46:00,Resource_37,Outage,Low,11.31441409760961
INC_2866,2023-09-02 14:29:00,Resource_34,Performance,Low,22.421459820441598
INC_2867,2023-01-10 05:50:00,Resource_17,Configuration Issue,Low,27.663724823216587
INC_2868,2023-01-09 04:28:00,Resource_13,Outage,Medium,7.373821203215893
INC_2869,2023-10-23 01:50:00,Resource_28,Configuration Issue,Low,32.939679193768164
INC_2870,2023-05-21 18:26:00,Resource_49,Configuration Issue,Low,25.210990076838943
INC_2871,2023-07-30 14:25:00,Resource_6,Performance,Medium,30.72192028891967
INC_2872,2023-01-20 07:43:00,Resource_27,Performance,Low,12.88756761298677
INC_2873,2023-11-20 21:49:00,Resource_15,Performance,Medium,25.597626027644306
INC_2874,2023-10-16 22:29:00,Resource_14,Outage,Low,34.53574787577145
INC_2875,2023-05-15 09:56:00,Resource_44,Performance,Low,36.25196878212082
INC_2876,2023-04-03 16:15:00,Resource_21,Performance,High,23.086428538945405
INC_2877,2023-02-07 02:36:00,Resource_45,Configuration Issue,Low,20.893867019063563
INC_2878,2023-06-17 23:14:00,Resource_50,Configuration Issue,Critical,3.413697863634467
INC_2879,2023-12-28 02:28:00,Resource_24,Security Breach,Medium,44.004575100722285
INC_2880,2023-07-22 09:07:00,Resource_50,Configuration Issue,High,4.870206154135173
INC_2881,2023-09-05 09:59:00,Resource_3,Performance,Critical,46.84899275117857
INC_2882,2023-01-20 20:01:00,Resource_34,Outage,Low,44.85550717325585
INC_2883,2023-02-12 12:56:00,Resource_26,Outage,Medium,47.068752708241654
INC_2884,2023-07-23 18:50:00,Resource_2,Configuration Issue,Medium,12.537124230385173
INC_2885,2023-10-06 05:46:00,Resource_13,Performance,High,9.278342589311265
INC_2886,2023-05-06 05:11:00,Resource_30,Outage,Low,26.526476065845934
INC_2887,2023-12-07 09:16:00,Resource_22,Security Breach,Low,12.632830274005839
INC_2888,2023-07-09 15:14:00,Resource_3,Security Breach,Low,13.817959250321678
INC_2889,2023-04-16 01:08:00,Resource_10,Performance,High,9.826982291311287
INC_2890,2023-10-20 14:30:00,Resource_25,Outage,Low,40.41360776964026
INC_2891,2023-03-16 18:16:00,Resource_14,Performance,Medium,1.1435854086388038
INC_2892,2023-09-10 22:13:00,Resource_36,Performance,Low,32.838008617484995
INC_2893,2023-04-07 14:55:00,Resource_23,Outage,Medium,14.478835938208908
INC_2894,2023-06-09 02:47:00,Resource_16,Outage,High,38.14993557228058
INC_2895,2023-09-30 08:57:00,Resource_34,Performance,Low,7.778631896270426
INC_2896,2023-12-26 07:35:00,Resource_10,Outage,Low,45.43034748143399
INC_2897,2023-07-25 20:28:00,Resource_32,Performance,Medium,12.474668949911516
INC_2898,2023-11-28 07:23:00,Resource_16,Configuration Issue,Low,44.03975820290986
INC_2899,2023-09-30 03:41:00,Resource_44,Outage,Critical,18.771483482063136
INC_2900,2023-07-10 16:14:00,Resource_32,Configuration Issue,Low,12.213433817380333
INC_2901,2023-03-03 17:05:00,Resource_16,Configuration Issue,High,40.75530116185824
INC_2902,2023-12-14 19:43:00,Resource_24,Outage,Medium,0.7776139878138453
INC_2903,2023-04-15 04:16:00,Resource_19,Performance,High,47.179817655515144
INC_2904,2023-02-21 16:33:00,Resource_32,Configuration Issue,Critical,36.7331569074322
INC_2905,2023-10-28 17:20:00,Resource_10,Configuration Issue,Low,14.568562486380435
INC_2906,2023-11-11 11:47:00,Resource_26,Hardware Failure,Medium,4.731769370331798
INC_2907,2023-06-21 15:21:00,Resource_20,Performance,Low,39.19123764749758
INC_2908,2023-04-10 00:35:00,Resource_15,Configuration Issue,Medium,10.677518604635226
INC_2909,2023-11-01 20:54:00,Resource_19,Performance,High,5.171379273239584
INC_2910,2023-03-25 16:24:00,Resource_23,Performance,Medium,47.13306180893734
INC_2911,2023-09-13 03:18:00,Resource_41,Hardware Failure,Medium,10.40689236965731
INC_2912,2023-08-13 10:47:00,Resource_41,Outage,High,11.71013542681052
INC_2913,2023-12-18 21:58:00,Resource_32,Hardware Failure,Low,12.469834440591962
INC_2914,2023-12-13 20:26:00,Resource_40,Outage,Medium,38.53613062278059
INC_2915,2023-07-08 07:19:00,Resource_43,Outage,Low,22.483624661263036
INC_2916,2023-12-24 04:44:00,Resource_22,Hardware Failure,Medium,8.507190762177965
INC_2917,2023-12-30 14:56:00,Resource_16,Hardware Failure,High,10.520158456137969
INC_2918,2023-11-02 08:45:00,Resource_12,Performance,Medium,46.270482181388665
INC_2919,2023-05-22 21:46:00,Resource_40,Security Breach,Medium,17.021703110110245
INC_2920,2023-09-25 07:29:00,Resource_27,Performance,Medium,19.717806337476162
INC_2921,2023-11-26 16:09:00,Resource_16,Outage,Low,1.851354634087413
INC_2922,2023-12-04 13:55:00,Resource_21,Performance,Low,22.453395170094442
INC_2923,2023-06-26 02:35:00,Resource_13,Configuration Issue,Low,24.735240995215435
INC_2924,2023-02-15 12:40:00,Resource_23,Outage,Low,21.227052966955814
INC_2925,2023-07-24 14:29:00,Resource_26,Outage,High,47.202986855191426
INC_2926,2023-07-19 23:17:00,Resource_11,Configuration Issue,High,34.45570028300966
