IncidentID,Timestamp,Resource,UserID,IncidentType,Severity,ResolutionTime,Recurring,AnomalyScore
INC_5237,2023-12-01 06:24:00,Resource_12,User_111,Configuration Issue,Low,21.755908042213385,False,0.9382287949317395
INC_5238,2023-01-12 18:24:00,Resource_28,User_46,Outage,Medium,44.83450406147583,False,0.27148609316684713
INC_5239,2023-09-20 05:51:00,Resource_14,User_275,Performance,Medium,37.333477734207186,True,0.23571992547403542
INC_5240,2023-08-06 04:03:00,Resource_13,User_344,Performance,Medium,42.767765900506795,True,0.1964640780902337
INC_5241,2023-10-18 03:41:00,Resource_41,User_424,Performance,Medium,16.915902979941134,False,0.16646862207969182
INC_5242,2023-01-02 11:06:00,Resource_7,User_177,Performance,Critical,5.167101714350502,False,0.6993585723236029
INC_5243,2023-05-19 01:47:00,Resource_1,User_27,Performance,Low,34.65932816547952,True,0.7352200918987143
INC_5244,2023-07-19 16:28:00,Resource_37,User_211,Configuration Issue,Critical,14.944945542322415,False,0.27832508313428317
INC_5245,2023-08-03 12:51:00,Resource_21,User_295,Hardware Failure,Low,41.38090651840547,False,0.35045649777583576
INC_5246,2023-05-07 22:53:00,Resource_16,User_148,Outage,Critical,42.51920810647857,False,0.21512322230838865
INC_5247,2023-04-21 12:19:00,Resource_31,User_127,Outage,Medium,27.160775526020487,False,0.29966606645317706
INC_5248,2023-09-22 04:20:00,Resource_12,User_339,Outage,Low,19.898326306070167,False,0.1311761710614946
INC_5249,2023-01-26 00:03:00,Resource_23,User_469,Configuration Issue,Medium,10.066492907885928,False,0.36705433405530796
INC_5250,2023-08-28 01:55:00,Resource_18,User_422,Outage,Medium,26.110850725508868,False,0.8297449556160311
INC_5251,2023-01-20 01:00:00,Resource_27,User_144,Performance,Low,34.24940215856716,True,0.182984782033631
INC_5252,2023-11-11 15:41:00,Resource_50,User_241,Performance,Low,5.6978873487011406,True,0.7568171622980125
INC_5253,2023-11-27 13:39:00,Resource_34,User_54,Performance,High,32.38530805057937,False,0.8696155441681144
INC_5254,2023-02-26 11:45:00,Resource_44,User_472,Configuration Issue,Medium,33.77794841844395,False,0.8378947403219169
INC_5255,2023-12-23 03:42:00,Resource_39,User_225,Performance,Medium,17.065906827440852,False,0.9999413450070406
INC_5256,2023-09-27 22:19:00,Resource_7,User_102,Configuration Issue,Low,3.2282326067910874,True,0.0998594762833589
INC_5257,2023-02-14 04:20:00,Resource_40,User_357,Performance,Low,34.59005782348117,False,0.7245434612323737
INC_5258,2023-06-19 01:12:00,Resource_43,User_402,Performance,Low,7.176604778347753,False,0.21932933037329772
INC_5259,2023-08-19 15:35:00,Resource_8,User_239,Performance,Medium,13.486357081092702,False,0.3868777176609429
INC_5260,2023-01-09 09:10:00,Resource_28,User_357,Outage,Medium,45.16477817880085,False,0.7557135966899152
INC_5261,2023-08-28 09:05:00,Resource_41,User_307,Hardware Failure,High,10.378560616633996,False,0.7320471786404928
INC_5262,2023-11-14 09:41:00,Resource_50,User_409,Outage,Medium,35.07869588910275,False,0.887190658499497
INC_5263,2023-08-16 01:57:00,Resource_15,User_71,Security Breach,Medium,6.355595326093974,True,0.9146325538832376
INC_5264,2023-11-17 21:15:00,Resource_7,User_238,Outage,High,35.90949028020463,False,0.5612693931661918
INC_5265,2023-05-25 06:17:00,Resource_22,User_256,Outage,Low,32.722684025937845,False,0.22887876228321613
INC_5266,2023-06-01 09:14:00,Resource_24,User_205,Outage,Low,7.388460327320314,False,0.6413003167901759
INC_5267,2023-07-11 00:22:00,Resource_43,User_356,Configuration Issue,Critical,9.719946682131464,False,0.7985757377819995
INC_5268,2023-02-26 14:06:00,Resource_14,User_129,Security Breach,Medium,5.600077427417682,False,0.9391616658284554
INC_5269,2023-02-15 06:57:00,Resource_23,User_137,Outage,Medium,37.01857239633578,False,0.6733469931935463
INC_5270,2023-08-15 02:17:00,Resource_9,User_211,Configuration Issue,Low,14.213585734420139,False,0.6084574806633805
INC_5271,2023-11-05 13:04:00,Resource_3,User_61,Security Breach,Low,18.30101998188377,True,0.24093172412693287
INC_5272,2023-09-29 23:13:00,Resource_39,User_404,Security Breach,Low,22.484482008562974,False,0.8734006485474745
INC_5273,2023-11-19 13:56:00,Resource_27,User_194,Outage,Low,44.53642125346921,False,0.8432004767259988
INC_5274,2023-12-21 13:34:00,Resource_11,User_283,Performance,Medium,42.508654194411555,False,0.999830735308679
INC_5275,2023-08-12 12:25:00,Resource_35,User_146,Performance,Medium,26.988321074405473,False,0.24357104410179164
INC_5276,2023-07-22 11:57:00,Resource_1,User_58,Performance,Low,7.0096679194240314,False,0.04467234732554115
INC_5277,2023-08-11 19:23:00,Resource_3,User_299,Security Breach,Medium,46.75832979372198,False,0.4834735761712474
INC_5278,2023-09-09 13:58:00,Resource_14,User_205,Configuration Issue,Low,16.430182602458228,False,0.05249487807548703
INC_5279,2023-04-03 03:42:00,Resource_35,User_161,Performance,Low,26.718260326278315,False,0.5266843455982044
INC_5280,2023-02-07 16:22:00,Resource_47,User_375,Configuration Issue,Low,13.07949168884705,False,0.6042712234610779
INC_5281,2023-01-17 20:57:00,Resource_36,User_239,Outage,Low,29.12878567950215,False,0.17245639419461023
INC_5282,2023-01-02 12:00:00,Resource_50,User_420,Performance,Medium,14.047728637710188,False,0.3248119944638026
INC_5283,2023-10-18 12:20:00,Resource_1,User_200,Performance,Medium,37.3110439581696,False,0.7537941878031832
INC_5284,2023-09-30 17:38:00,Resource_35,User_493,Configuration Issue,Low,5.798218251386783,False,0.5161517376742456
INC_5285,2023-07-24 07:59:00,Resource_6,User_30,Performance,Medium,24.7809636999853,False,0.49847106761386084
INC_5286,2023-06-27 18:01:00,Resource_10,User_355,Security Breach,Low,13.748590338557698,False,0.3992155986784006
INC_5287,2023-05-28 18:45:00,Resource_12,User_395,Performance,Medium,15.712027108930332,False,0.7750947206593741
INC_5288,2023-12-19 12:45:00,Resource_27,User_88,Hardware Failure,Low,2.3174276634664017,False,0.1944286187796963
INC_5289,2023-11-28 17:10:00,Resource_41,User_9,Outage,Medium,36.66796430081937,False,0.13465441560613312
INC_5290,2023-07-10 07:38:00,Resource_47,User_60,Performance,Low,28.42209390805892,False,0.9895893687229949
INC_5291,2023-07-07 08:59:00,Resource_11,User_57,Hardware Failure,High,26.77858112777224,False,0.5878379889146801
INC_5292,2023-10-08 13:23:00,Resource_29,User_360,Performance,Low,38.499377164212646,False,0.42168962060019677
INC_5293,2023-09-29 13:22:00,Resource_35,User_206,Hardware Failure,High,21.97540836138668,True,0.050280404516188426
INC_5294,2023-06-21 04:05:00,Resource_32,User_169,Configuration Issue,Low,12.551174214488114,False,0.34753051618324116
INC_5295,2023-08-27 23:41:00,Resource_31,User_167,Performance,High,3.119529493036336,False,0.014286330232616717
INC_5296,2023-07-23 03:44:00,Resource_35,User_44,Outage,Low,35.1834567438946,False,0.24464597671401533
INC_5297,2023-12-09 17:58:00,Resource_47,User_362,Performance,High,25.860919356195602,True,0.3733257956848838
INC_5298,2023-09-14 15:30:00,Resource_42,User_269,Configuration Issue,Low,29.2235513052335,False,0.3984668913641163
INC_5299,2023-06-30 23:45:00,Resource_17,User_254,Configuration Issue,Low,27.46172351010283,False,0.7359666413822132
INC_5300,2023-01-07 01:09:00,Resource_31,User_37,Configuration Issue,Medium,3.8500985618757593,False,0.7338076156808806
INC_5301,2023-03-14 15:36:00,Resource_31,User_357,Hardware Failure,Medium,2.588882208517449,True,0.7608639191633659
INC_5302,2023-11-26 07:35:00,Resource_28,User_233,Outage,Low,18.352302281780638,False,0.8364144911203013
INC_5303,2023-09-01 03:33:00,Resource_36,User_22,Hardware Failure,Low,43.51722881339942,False,0.42158210058298684
INC_5304,2023-04-02 17:07:00,Resource_22,User_145,Security Breach,Low,25.604571095315865,False,0.5143067137068587
INC_5305,2023-07-22 11:56:00,Resource_35,User_212,Configuration Issue,Low,41.918632726955444,False,0.37319924753798794
INC_5306,2023-11-03 10:51:00,Resource_7,User_315,Security Breach,Low,35.326834121921536,False,0.4851536747567943
INC_5307,2023-06-13 03:59:00,Resource_43,User_180,Performance,Low,38.02193332409355,False,0.7524271722467245
INC_5308,2023-03-05 06:30:00,Resource_6,User_144,Performance,Low,4.612760862241889,False,0.2726219409774676
INC_5309,2023-09-14 04:39:00,Resource_33,User_396,Hardware Failure,Critical,7.799627300863014,False,0.7256690587101313
INC_5310,2023-11-23 15:14:00,Resource_22,User_277,Security Breach,Low,19.23647648530319,False,0.7541806887501697
INC_5311,2023-08-03 16:37:00,Resource_10,User_346,Outage,High,20.298739153261668,False,0.699292404198351
INC_5312,2023-05-24 07:45:00,Resource_46,User_46,Configuration Issue,Medium,38.230537370410126,True,0.16745094014372863
INC_5313,2023-12-15 05:09:00,Resource_44,User_270,Performance,Low,31.243682063910917,False,0.7106664824292624
INC_5314,2023-03-16 23:42:00,Resource_35,User_181,Outage,Medium,32.1217665202871,False,0.3874748114252463
INC_5315,2023-12-06 22:16:00,Resource_31,User_344,Performance,Low,4.34798283164316,False,0.37330967605036514
INC_5316,2023-11-04 07:18:00,Resource_48,User_439,Security Breach,Low,32.21762389979638,True,0.8615934709129296
INC_5317,2023-06-04 05:51:00,Resource_13,User_426,Performance,Low,41.10031060667529,True,0.5227240468694238
INC_5318,2023-08-01 04:18:00,Resource_22,User_444,Configuration Issue,Low,44.85416363095601,False,0.21080946461471017
INC_5319,2023-03-05 11:10:00,Resource_50,User_154,Performance,Low,4.864010509485919,False,0.1742472762416878
INC_5320,2023-03-17 11:23:00,Resource_16,User_255,Configuration Issue,Low,17.2586511986923,False,0.1612774428480015
INC_5321,2023-09-19 15:38:00,Resource_28,User_303,Performance,Low,1.8271560679016694,False,0.18901901658744935
INC_5322,2023-09-10 08:42:00,Resource_3,User_383,Performance,Low,24.546643763936114,False,0.6954205886474027
INC_5323,2023-10-28 11:45:00,Resource_18,User_430,Performance,Low,19.281604611129985,False,0.30170299017584035
INC_5324,2023-01-10 14:44:00,Resource_18,User_406,Performance,Medium,24.142627589973923,False,0.5688292225906989
INC_5325,2023-09-28 07:38:00,Resource_49,User_338,Performance,High,11.958423366275722,False,0.048366887989156004
INC_5326,2023-06-09 02:02:00,Resource_10,User_210,Performance,Low,28.277494526784444,True,0.8101599001435985
INC_5327,2023-09-09 04:55:00,Resource_5,User_284,Security Breach,Low,47.111225700563004,False,0.7337813884487818
INC_5328,2023-06-12 10:40:00,Resource_24,User_15,Security Breach,Medium,40.054141932403816,False,0.07160356400215984
INC_5329,2023-08-15 21:58:00,Resource_18,User_163,Performance,High,11.50548459595393,False,0.6173379675506793
INC_5330,2023-01-22 09:20:00,Resource_18,User_205,Hardware Failure,Medium,38.17982878922665,True,0.9412488008310426
INC_5331,2023-10-12 12:41:00,Resource_47,User_186,Configuration Issue,High,28.82362783987708,True,0.3788195033425571
INC_5332,2023-11-21 22:09:00,Resource_8,User_156,Performance,High,11.69718257248155,False,0.5548994844252482
INC_5333,2023-06-22 04:42:00,Resource_32,User_341,Performance,Medium,10.540735795231402,False,0.35739044916375773
INC_5334,2023-01-20 09:14:00,Resource_8,User_421,Hardware Failure,Medium,26.67293925926538,True,0.819598869526099
INC_5335,2023-04-22 02:13:00,Resource_12,User_177,Outage,Low,27.24487328791286,True,0.43380981052009515
INC_5336,2023-10-23 23:15:00,Resource_40,User_152,Configuration Issue,Low,5.083790610275415,False,0.4654655932442687
INC_5337,2023-06-28 11:08:00,Resource_26,User_496,Configuration Issue,Medium,12.835637091531753,False,0.03210238099770801
INC_5338,2023-01-18 15:42:00,Resource_5,User_109,Configuration Issue,Low,4.636519576500188,False,0.9230091097986681
INC_5339,2023-06-12 05:01:00,Resource_13,User_116,Security Breach,Medium,22.420538015976547,False,0.6571266145152056
INC_5340,2023-09-05 17:24:00,Resource_29,User_153,Performance,Low,29.35703935856242,False,0.4424485456965189
INC_5341,2023-06-25 23:43:00,Resource_42,User_358,Outage,High,43.16078987969401,False,0.40036411851952947
INC_5342,2023-07-04 11:59:00,Resource_44,User_76,Performance,High,5.956288606038484,False,0.8263226879100274
INC_5343,2023-06-05 00:21:00,Resource_16,User_203,Configuration Issue,Medium,11.910489690901562,False,0.2583326034658937
INC_5344,2023-10-02 03:40:00,Resource_41,User_322,Configuration Issue,Low,42.19119698091088,False,0.2782457248572283
INC_5345,2023-10-02 07:39:00,Resource_12,User_174,Outage,Low,28.235101899888452,False,0.9424931767481071
INC_5346,2023-05-25 22:45:00,Resource_6,User_298,Performance,High,13.76882938726337,True,0.1030184774044054
INC_5347,2023-09-05 21:33:00,Resource_1,User_275,Performance,High,15.747089438921442,False,0.7956103710984145
INC_5348,2023-10-14 08:12:00,Resource_28,User_382,Security Breach,Medium,45.202998395970205,False,0.18634321670099474
INC_5349,2023-07-13 16:21:00,Resource_15,User_268,Performance,Low,45.964502980962045,True,0.8881987740629202
INC_5350,2023-05-31 11:14:00,Resource_19,User_474,Hardware Failure,Low,41.333230118713914,True,0.5155609180112207
INC_5351,2023-05-20 16:20:00,Resource_35,User_292,Performance,High,33.21227694269721,False,0.436648648522733
INC_5352,2023-01-05 23:23:00,Resource_34,User_265,Configuration Issue,High,40.81524002587488,True,0.24457863088186194
INC_5353,2023-07-14 12:26:00,Resource_21,User_172,Outage,Low,34.07515506929662,False,0.20192410845773068
INC_5354,2023-01-13 11:14:00,Resource_40,User_171,Performance,Critical,6.575821955646393,True,0.39208970340997606
INC_5355,2023-10-27 20:11:00,Resource_31,User_206,Configuration Issue,Critical,43.43101967943583,False,0.5319358451825161
INC_5356,2023-01-08 11:23:00,Resource_31,User_149,Performance,Medium,46.71836705209975,False,0.13252810109436686
INC_5357,2023-09-05 20:09:00,Resource_47,User_292,Performance,Low,28.798528588206217,False,0.31327881844634
INC_5358,2023-06-14 10:46:00,Resource_46,User_44,Performance,High,40.715731927327624,False,0.12417340863404047
INC_5359,2023-09-20 14:38:00,Resource_1,User_99,Security Breach,Low,11.530331567327258,False,0.6600818645610685
INC_5360,2023-11-05 23:18:00,Resource_46,User_275,Hardware Failure,Low,3.439240552633101,False,0.9856216884800036
INC_5361,2023-12-30 03:22:00,Resource_11,User_8,Hardware Failure,Medium,19.82811478689559,False,0.9057713989161029
INC_5362,2023-06-24 15:33:00,Resource_50,User_168,Performance,Low,29.780088686568867,False,0.38853530633960454
INC_5363,2023-02-22 00:58:00,Resource_10,User_360,Performance,Low,33.15363351678058,False,0.6563755514337404
INC_5364,2023-10-13 13:12:00,Resource_12,User_40,Outage,High,1.667759823279166,False,0.3488039010416648
INC_5365,2023-09-22 04:49:00,Resource_30,User_63,Performance,Low,17.338903441075313,False,0.648625335275788
INC_5366,2023-03-18 02:17:00,Resource_19,User_44,Performance,Low,22.183271306967058,False,0.5085150154367076
INC_5367,2023-10-02 02:53:00,Resource_23,User_263,Security Breach,Medium,13.042955350402202,False,0.9342788991900371
INC_5368,2023-03-23 21:52:00,Resource_6,User_220,Performance,Medium,43.237445360454004,True,0.481958326159469
INC_5369,2023-03-29 12:29:00,Resource_12,User_355,Security Breach,Medium,42.31398391205452,True,0.635223725797642
INC_5370,2023-03-13 21:19:00,Resource_4,User_495,Hardware Failure,Low,14.180183228635011,False,0.35817472876478873
INC_5371,2023-01-16 09:01:00,Resource_24,User_429,Outage,Low,29.021500513511718,False,0.06488274245128878
INC_5372,2023-10-13 20:39:00,Resource_26,User_500,Outage,Medium,1.0552878511884116,False,0.958296531130757
INC_5373,2023-03-07 01:19:00,Resource_23,User_38,Hardware Failure,Low,31.14316440409589,False,0.0173167803906894
INC_5374,2023-11-19 09:22:00,Resource_4,User_38,Performance,Critical,30.255446911519474,False,0.1904366076654358
INC_5375,2023-09-30 14:51:00,Resource_31,User_419,Performance,Low,43.12643943862253,False,0.5967541160898625
INC_5376,2023-09-18 17:23:00,Resource_23,User_416,Outage,Low,22.616460490767636,False,0.0886560169829328
INC_5377,2023-03-11 10:24:00,Resource_47,User_470,Performance,High,27.512903122964765,False,0.9302629287557127
INC_5378,2023-04-14 11:40:00,Resource_26,User_335,Configuration Issue,Low,44.28740038122179,False,0.996678225290359
INC_5379,2023-12-02 23:47:00,Resource_18,User_207,Performance,Medium,13.834116451912392,False,0.16556043352041994
INC_5380,2023-09-07 06:25:00,Resource_17,User_195,Outage,High,12.942989813346054,False,0.8993263625618042
INC_5381,2023-11-30 20:26:00,Resource_42,User_349,Performance,Medium,35.99898252415434,False,0.42816399846258224
INC_5382,2023-05-06 18:34:00,Resource_1,User_193,Security Breach,Low,40.4572613115757,False,0.3002177220038169
INC_5383,2023-09-18 05:09:00,Resource_7,User_159,Outage,Medium,6.249159113513061,False,0.7205446633371748
INC_5384,2023-12-31 04:16:00,Resource_26,User_415,Outage,Medium,42.59105281954245,False,0.8738431751864034
INC_5385,2023-08-05 18:25:00,Resource_20,User_486,Configuration Issue,Low,5.166347865861007,True,0.32757451282784644
INC_5386,2023-03-15 07:41:00,Resource_21,User_127,Performance,Low,6.885042686627121,False,0.7107104629289952
INC_5387,2023-08-19 09:13:00,Resource_15,User_260,Configuration Issue,Medium,13.708785521023668,False,0.29102684898344644
INC_5388,2023-09-16 13:18:00,Resource_23,User_491,Performance,Low,36.778969194548765,False,0.1839541133278566
INC_5389,2023-03-10 14:00:00,Resource_11,User_435,Performance,Low,31.92249159946184,True,0.478192724226147
INC_5390,2023-06-04 16:33:00,Resource_10,User_453,Performance,Low,20.751345451705177,False,0.5205509588793353
INC_5391,2023-09-21 04:57:00,Resource_9,User_301,Configuration Issue,Medium,25.080417108850355,False,0.13475145437837088
INC_5392,2023-01-11 08:14:00,Resource_14,User_474,Outage,Medium,31.088157813948733,False,0.15334280639284104
INC_5393,2023-02-01 03:49:00,Resource_48,User_137,Configuration Issue,Low,47.78227122132282,False,0.9703056966365958
INC_5394,2023-06-17 00:41:00,Resource_50,User_99,Performance,Low,46.74157682811869,True,0.044008726670697884
INC_5395,2023-06-03 18:02:00,Resource_27,User_415,Configuration Issue,Medium,9.893128477536175,False,0.9284950311999743
INC_5396,2023-09-19 22:16:00,Resource_12,User_281,Security Breach,Low,6.075162900158182,False,0.14292870394693824
INC_5397,2023-04-15 19:35:00,Resource_26,User_457,Outage,Low,42.25397621735288,False,0.5512066370939056
INC_5398,2023-12-20 17:33:00,Resource_21,User_179,Performance,Low,34.03943503609797,True,0.06276946095645042
INC_5399,2023-02-16 04:00:00,Resource_26,User_446,Security Breach,Critical,17.803581105511913,False,0.30609139361840343
INC_5400,2023-09-04 13:01:00,Resource_41,User_117,Outage,Low,28.91237256580087,False,0.4788277149578085
INC_5401,2023-01-06 03:12:00,Resource_16,User_42,Performance,High,24.032104604412726,False,0.6053532409338332
INC_5402,2023-03-26 02:12:00,Resource_39,User_344,Security Breach,Medium,38.312766425483716,False,0.9807305491666847
INC_5403,2023-05-24 07:09:00,Resource_46,User_211,Configuration Issue,Low,3.0172328821027534,True,0.1586540370543621
INC_5404,2023-05-29 22:00:00,Resource_11,User_33,Outage,Low,33.26143366433366,False,0.8856508593089625
INC_5405,2023-05-15 08:04:00,Resource_32,User_114,Security Breach,Low,6.77832839522142,False,0.6992194238864103
INC_5406,2023-07-12 03:54:00,Resource_20,User_252,Hardware Failure,Medium,42.45735482111119,False,0.1843769188310972
INC_5407,2023-05-11 02:32:00,Resource_36,User_320,Hardware Failure,Low,39.926976724280465,False,0.22736279604747023
INC_5408,2023-12-20 03:01:00,Resource_1,User_128,Configuration Issue,Low,9.258613597077092,False,0.4590868772856517
INC_5409,2023-08-08 22:28:00,Resource_19,User_472,Performance,Medium,44.9563823536153,False,0.4545968747078384
INC_5410,2023-07-02 00:05:00,Resource_31,User_149,Hardware Failure,Medium,11.924228131065599,True,0.6717855278897074
INC_5411,2023-08-03 07:26:00,Resource_29,User_279,Performance,Low,34.49388207879238,False,0.9734827658591344
INC_5412,2023-11-04 05:10:00,Resource_8,User_487,Performance,Medium,2.812096312626324,True,0.6092573723861259
INC_5413,2023-08-21 23:57:00,Resource_8,User_484,Outage,Low,15.359484802153114,False,0.6266466221929313
INC_5414,2023-04-27 02:31:00,Resource_9,User_443,Performance,Low,36.36081678128411,False,0.23534630265545964
INC_5415,2023-12-10 18:38:00,Resource_24,User_85,Configuration Issue,Low,12.90138087654732,False,0.7500204120058683
INC_5416,2023-09-03 17:09:00,Resource_33,User_351,Performance,Low,33.743093019799296,False,0.0014994201448438327
INC_5417,2023-02-08 04:00:00,Resource_18,User_200,Configuration Issue,Low,16.495554287700294,False,0.7177934680154551
INC_5418,2023-06-23 08:29:00,Resource_14,User_462,Hardware Failure,High,38.194722447043084,True,0.5058834058604345
INC_5419,2023-06-20 15:44:00,Resource_46,User_59,Performance,Low,30.848492070035277,False,0.5119617604937882
INC_5420,2023-02-15 06:24:00,Resource_20,User_429,Performance,Medium,22.999850512562794,False,0.0342617860412453
INC_5421,2023-06-13 04:40:00,Resource_19,User_187,Outage,Medium,24.24482741308417,False,0.35193408060624054
INC_5422,2023-04-09 01:45:00,Resource_15,User_193,Outage,Medium,47.452624071755714,False,0.2620985603234819
INC_5423,2023-02-09 18:10:00,Resource_41,User_147,Security Breach,High,29.651039015418064,False,0.7954704069278531
INC_5424,2023-01-22 05:05:00,Resource_9,User_130,Performance,Critical,18.802406861764293,False,0.9750821925156602
INC_5425,2023-09-21 06:14:00,Resource_23,User_142,Performance,Medium,47.31120603644179,False,0.12514466972702598
INC_5426,2023-11-22 10:16:00,Resource_41,User_42,Performance,Low,27.625820941529877,True,0.7469416168901079
INC_5427,2023-01-23 14:28:00,Resource_28,User_257,Performance,High,17.016869945347707,False,0.2616317805669266
INC_5428,2023-10-22 14:42:00,Resource_9,User_157,Performance,Critical,24.64796321680063,False,0.6956713100500928
INC_5429,2023-04-18 21:37:00,Resource_12,User_381,Performance,Critical,12.925348983149926,True,0.11037079027492169
INC_5430,2023-06-17 21:10:00,Resource_8,User_324,Configuration Issue,Low,44.23653019150835,False,0.7558390866863347
INC_5431,2023-01-27 00:29:00,Resource_15,User_166,Outage,Low,13.689431432556884,True,0.527322721436471
INC_5432,2023-10-03 10:30:00,Resource_21,User_237,Performance,Low,32.15270242506976,False,0.6927792834798038
INC_5433,2023-03-01 01:55:00,Resource_36,User_492,Outage,Medium,21.344669892818654,False,0.056364527679550136
INC_5434,2023-01-04 04:39:00,Resource_42,User_471,Outage,Low,46.43287552555306,False,0.3061783519478879
INC_5435,2023-01-09 16:26:00,Resource_20,User_330,Performance,Low,23.79255732169776,False,0.03937269012880318
INC_5436,2023-12-13 05:59:00,Resource_31,User_335,Performance,Low,6.1929010033523015,False,0.7001680641190015
INC_5437,2023-06-14 21:05:00,Resource_15,User_361,Performance,High,38.263211961339316,False,0.956764659933852
INC_5438,2023-05-07 06:16:00,Resource_49,User_380,Security Breach,Medium,26.156235653495933,False,0.6521980567167817
INC_5439,2023-09-10 10:51:00,Resource_3,User_264,Performance,High,2.5972980615971677,True,0.9241479270503931
INC_5440,2023-01-23 12:12:00,Resource_14,User_226,Performance,Low,33.969940075271026,False,0.1211739478744982
INC_5441,2023-08-04 00:43:00,Resource_50,User_334,Hardware Failure,Medium,43.99668530167003,False,0.562115899069242
INC_5442,2023-12-06 19:34:00,Resource_43,User_357,Outage,Medium,34.10504297551312,True,0.9545875607193185
INC_5443,2023-12-27 16:21:00,Resource_36,User_345,Performance,Low,8.625834557447728,True,0.25995781210994684
INC_5444,2023-06-12 14:41:00,Resource_3,User_412,Configuration Issue,Low,33.173718244615756,True,0.399648867262532
INC_5445,2023-05-22 22:42:00,Resource_20,User_88,Hardware Failure,Low,12.66297441016838,False,0.9349270700415799
INC_5446,2023-01-14 12:27:00,Resource_41,User_373,Configuration Issue,Low,5.139126303306455,False,0.6875377782913862
INC_5447,2023-09-06 00:12:00,Resource_17,User_453,Performance,Low,16.244274111553523,False,0.8362605493363934
INC_5448,2023-01-07 17:02:00,Resource_21,User_173,Hardware Failure,Low,12.90079436692712,False,0.7782509235480428
INC_5449,2023-12-14 10:05:00,Resource_33,User_179,Performance,Low,47.31759413976674,False,0.24425551129090062
INC_5450,2023-04-14 21:40:00,Resource_30,User_45,Outage,Medium,11.602007907333954,False,0.3194638102025168
INC_5451,2023-03-03 23:06:00,Resource_13,User_186,Hardware Failure,Medium,11.353108696330935,True,0.7040357817671727
INC_5452,2023-03-09 20:11:00,Resource_44,User_306,Hardware Failure,Low,28.671007121405513,False,0.9738825190016694
INC_5453,2023-05-14 13:40:00,Resource_50,User_123,Outage,Low,19.08471570859852,False,0.05509860303895686
INC_5454,2023-05-04 17:08:00,Resource_39,User_245,Configuration Issue,Low,6.2252801606201995,False,0.4707042102126573
INC_5455,2023-04-02 14:35:00,Resource_5,User_439,Security Breach,Medium,10.800673445388188,False,0.357124466799439
INC_5456,2023-05-29 21:57:00,Resource_43,User_422,Security Breach,Low,9.531492232375594,False,0.905406830435929
INC_5457,2023-06-05 18:26:00,Resource_22,User_488,Hardware Failure,Low,41.60235595188253,False,0.12106545126214208
INC_5458,2023-03-30 08:54:00,Resource_21,User_473,Performance,High,2.0302478120317065,True,0.7658557845985974
INC_5459,2023-08-16 20:35:00,Resource_23,User_181,Hardware Failure,Medium,17.968438159037767,False,0.9284657721321586
INC_5460,2023-02-17 08:13:00,Resource_43,User_260,Outage,Critical,14.641078589380257,True,0.9034901727941401
INC_5461,2023-04-30 05:23:00,Resource_19,User_345,Security Breach,Medium,36.99872569454739,False,0.17623321925304225
INC_5462,2023-10-27 10:53:00,Resource_11,User_210,Hardware Failure,High,47.737911498506286,False,0.5458873225294845
INC_5463,2023-12-04 21:07:00,Resource_17,User_459,Performance,Low,7.243689739728348,False,0.7582996128484059
INC_5464,2023-06-01 21:11:00,Resource_29,User_153,Outage,High,42.85808562492448,False,0.27000046073282435
INC_5465,2023-11-18 04:47:00,Resource_8,User_456,Outage,Low,24.818833159422624,True,0.8217155731349631
INC_5466,2023-05-18 06:14:00,Resource_20,User_261,Configuration Issue,Medium,11.800523645993716,False,0.3989812626802568
INC_5467,2023-03-05 10:07:00,Resource_27,User_18,Security Breach,High,12.958437420171009,True,0.07278033556215524
INC_5468,2023-05-27 04:14:00,Resource_17,User_384,Configuration Issue,High,29.63729363634367,False,0.15342368684063457
INC_5469,2023-10-11 22:14:00,Resource_8,User_170,Hardware Failure,Low,46.008323274018494,False,0.1828579657189746
INC_5470,2023-07-28 14:15:00,Resource_3,User_135,Outage,High,18.612432392773865,False,0.7986232256924741
INC_5471,2023-04-29 11:57:00,Resource_34,User_489,Performance,Low,9.779648357407478,False,0.5302807782796626
INC_5472,2023-09-28 17:25:00,Resource_46,User_99,Security Breach,Medium,6.341002396993905,False,0.02524333407511714
INC_5473,2023-02-01 10:04:00,Resource_24,User_363,Performance,Medium,3.413106824451007,False,0.30947825086507663
INC_5474,2023-12-29 21:38:00,Resource_21,User_7,Configuration Issue,Low,31.406441841047723,True,0.706683774593566
INC_5475,2023-01-06 03:56:00,Resource_3,User_221,Performance,Medium,25.843034198767352,False,0.43462643259995104
INC_5476,2023-07-07 05:15:00,Resource_13,User_280,Security Breach,Medium,46.22720235216783,False,0.7819779047150387
INC_5477,2023-12-01 09:47:00,Resource_7,User_135,Outage,Medium,43.9308538083207,False,0.5240611652393011
INC_5478,2023-02-18 10:38:00,Resource_15,User_214,Configuration Issue,Low,7.598113143359542,False,0.26946745785230486
INC_5479,2023-09-02 03:03:00,Resource_10,User_381,Outage,Medium,10.391914955685825,False,0.9886883266675981
INC_5480,2023-01-21 21:38:00,Resource_19,User_22,Performance,High,33.55998785094594,False,0.9397186630798237
INC_5481,2023-08-18 00:08:00,Resource_6,User_471,Performance,Low,1.197474137862126,False,0.7119428429433745
INC_5482,2023-10-01 07:21:00,Resource_40,User_75,Outage,Low,40.635724634250195,True,0.32957394034372733
