LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
7271,24-01-2122,00:00:00,223,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8107734498038945076 src: /10.251.74.79:44381 dest: /10.251.74.79:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7272,24-01-2122,00:00:00,233,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1870632972122759026 terminating,E11,PacketResponder <*> for block <*> terminating
7273,24-01-2122,00:00:00,233,INFO,dfs.DataNode$PacketResponder,Received block blk_1870632972122759026 of size 67108864 from /10.251.110.68,E9,Received block <*> of size <*> from /<*>
7274,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.225:50010 is added to blk_-8499405744728777619 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7275,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.85:50010 is added to blk_5396605528143869571 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7276,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_5636792039332085446 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7277,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000194_0/part-00194. blk_8386398624953355071,E22,BLOCK* NameSystem.allocateBlock:<*>
7278,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000326_0/part-00326. blk_2224907527715374983,E22,BLOCK* NameSystem.allocateBlock:<*>
7279,24-01-2122,00:00:00,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.161:50010 is added to blk_-3407920531979306897 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7280,24-01-2122,00:00:00,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000006_0/part-00006. blk_3019287001811872621,E22,BLOCK* NameSystem.allocateBlock:<*>
7281,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.230:50010 is added to blk_-237744713088101845 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7282,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-3253829104116368139 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7283,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000375_0/part-00375. blk_-3755467135169516445,E22,BLOCK* NameSystem.allocateBlock:<*>
7284,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.160:50010 is added to blk_-4147254060276276230 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7285,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000289_0/part-00289. blk_-8107734498038945076,E22,BLOCK* NameSystem.allocateBlock:<*>
7286,24-01-2122,00:00:00,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.214:50010 is added to blk_5396605528143869571 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7287,24-01-2122,00:00:00,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_5636792039332085446 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7288,24-01-2122,00:00:00,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.79:50010 is added to blk_5636792039332085446 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7289,24-01-2122,00:00:00,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_-3253829104116368139 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7290,24-01-2122,00:00:00,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.83:50010 is added to blk_-3407920531979306897 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7291,24-01-2122,00:00:00,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-4147254060276276230 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7292,24-01-2122,00:00:00,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000020_0/part-00020. blk_4579126408496000412,E22,BLOCK* NameSystem.allocateBlock:<*>
7293,24-01-2122,00:00:00,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_-4147254060276276230 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7294,24-01-2122,00:00:00,153,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-237744713088101845 terminating,E11,PacketResponder <*> for block <*> terminating
7295,24-01-2122,00:00:00,153,INFO,dfs.DataNode$PacketResponder,Received block blk_-237744713088101845 of size 67108864 from /10.251.70.37,E9,Received block <*> of size <*> from /<*>
7296,24-01-2122,00:00:00,154,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5358363415355511925 terminating,E11,PacketResponder <*> for block <*> terminating
7297,24-01-2122,00:00:00,154,INFO,dfs.DataNode$PacketResponder,Received block blk_-5358363415355511925 of size 67108864 from /10.250.7.32,E9,Received block <*> of size <*> from /<*>
7298,24-01-2122,00:00:00,160,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_981612145312864885 terminating,E11,PacketResponder <*> for block <*> terminating
7299,24-01-2122,00:00:00,160,INFO,dfs.DataNode$PacketResponder,Received block blk_981612145312864885 of size 67108864 from /10.250.15.198,E9,Received block <*> of size <*> from /<*>
7300,24-01-2122,00:00:00,161,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_981612145312864885 terminating,E11,PacketResponder <*> for block <*> terminating
7301,24-01-2122,00:00:00,161,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7837133872976053297 terminating,E11,PacketResponder <*> for block <*> terminating
7302,24-01-2122,00:00:00,161,INFO,dfs.DataNode$PacketResponder,Received block blk_-7837133872976053297 of size 67108864 from /10.251.127.47,E9,Received block <*> of size <*> from /<*>
7303,24-01-2122,00:00:00,161,INFO,dfs.DataNode$PacketResponder,Received block blk_981612145312864885 of size 67108864 from /10.250.15.198,E9,Received block <*> of size <*> from /<*>
7304,24-01-2122,00:00:00,163,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1870632972122759026 terminating,E11,PacketResponder <*> for block <*> terminating
7305,24-01-2122,00:00:00,163,INFO,dfs.DataNode$PacketResponder,Received block blk_1870632972122759026 of size 67108864 from /10.251.123.99,E9,Received block <*> of size <*> from /<*>
7306,24-01-2122,00:00:00,164,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4255221183685916173 terminating,E11,PacketResponder <*> for block <*> terminating
7307,24-01-2122,00:00:00,164,INFO,dfs.DataNode$PacketResponder,Received block blk_-4255221183685916173 of size 67108864 from /10.251.126.255,E9,Received block <*> of size <*> from /<*>
7308,24-01-2122,00:00:00,165,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5358363415355511925 terminating,E11,PacketResponder <*> for block <*> terminating
7309,24-01-2122,00:00:00,165,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_981612145312864885 terminating,E11,PacketResponder <*> for block <*> terminating
7310,24-01-2122,00:00:00,165,INFO,dfs.DataNode$PacketResponder,Received block blk_-5358363415355511925 of size 67108864 from /10.251.39.179,E9,Received block <*> of size <*> from /<*>
7311,24-01-2122,00:00:00,165,INFO,dfs.DataNode$PacketResponder,Received block blk_981612145312864885 of size 67108864 from /10.251.106.214,E9,Received block <*> of size <*> from /<*>
7312,24-01-2122,00:00:00,171,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1870632972122759026 terminating,E11,PacketResponder <*> for block <*> terminating
7313,24-01-2122,00:00:00,171,INFO,dfs.DataNode$PacketResponder,Received block blk_1870632972122759026 of size 67108864 from /10.251.123.99,E9,Received block <*> of size <*> from /<*>
7314,24-01-2122,00:00:00,171,INFO,dfs.DataNode$PacketResponder,Received block blk_8480912111155467136 of size 67108864 from /10.250.14.224,E9,Received block <*> of size <*> from /<*>
7315,24-01-2122,00:00:00,172,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8694359045337946818 terminating,E11,PacketResponder <*> for block <*> terminating
7316,24-01-2122,00:00:00,172,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5884950680255995064 terminating,E11,PacketResponder <*> for block <*> terminating
7317,24-01-2122,00:00:00,172,INFO,dfs.DataNode$PacketResponder,Received block blk_5884950680255995064 of size 67108864 from /10.251.35.1,E9,Received block <*> of size <*> from /<*>
7318,24-01-2122,00:00:00,172,INFO,dfs.DataNode$PacketResponder,Received block blk_-8694359045337946818 of size 67108864 from /10.250.7.230,E9,Received block <*> of size <*> from /<*>
7319,24-01-2122,00:00:00,173,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7837133872976053297 terminating,E11,PacketResponder <*> for block <*> terminating
7320,24-01-2122,00:00:00,173,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4024073501975455074 terminating,E11,PacketResponder <*> for block <*> terminating
7321,24-01-2122,00:00:00,173,INFO,dfs.DataNode$PacketResponder,Received block blk_4024073501975455074 of size 67108864 from /10.251.70.37,E9,Received block <*> of size <*> from /<*>
7322,24-01-2122,00:00:00,173,INFO,dfs.DataNode$PacketResponder,Received block blk_-7837133872976053297 of size 67108864 from /10.251.127.47,E9,Received block <*> of size <*> from /<*>
7323,24-01-2122,00:00:00,174,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8480912111155467136 terminating,E11,PacketResponder <*> for block <*> terminating
7324,24-01-2122,00:00:00,174,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5610574676312653650 terminating,E11,PacketResponder <*> for block <*> terminating
7325,24-01-2122,00:00:00,174,INFO,dfs.DataNode$PacketResponder,Received block blk_5610574676312653650 of size 67108864 from /10.251.106.37,E9,Received block <*> of size <*> from /<*>
7326,24-01-2122,00:00:00,174,INFO,dfs.DataNode$PacketResponder,Received block blk_8480912111155467136 of size 67108864 from /10.250.7.96,E9,Received block <*> of size <*> from /<*>
7327,24-01-2122,00:00:00,175,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8351002834999754342 terminating,E11,PacketResponder <*> for block <*> terminating
7328,24-01-2122,00:00:00,175,INFO,dfs.DataNode$PacketResponder,Received block blk_8351002834999754342 of size 67108864 from /10.251.201.204,E9,Received block <*> of size <*> from /<*>
7329,24-01-2122,00:00:00,176,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5610574676312653650 terminating,E11,PacketResponder <*> for block <*> terminating
7330,24-01-2122,00:00:00,176,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8351002834999754342 terminating,E11,PacketResponder <*> for block <*> terminating
7331,24-01-2122,00:00:00,176,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5884950680255995064 terminating,E11,PacketResponder <*> for block <*> terminating
7332,24-01-2122,00:00:00,176,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8351002834999754342 terminating,E11,PacketResponder <*> for block <*> terminating
7333,24-01-2122,00:00:00,176,INFO,dfs.DataNode$PacketResponder,Received block blk_5610574676312653650 of size 67108864 from /10.251.26.8,E9,Received block <*> of size <*> from /<*>
7334,24-01-2122,00:00:00,176,INFO,dfs.DataNode$PacketResponder,Received block blk_5884950680255995064 of size 67108864 from /10.251.35.1,E9,Received block <*> of size <*> from /<*>
7335,24-01-2122,00:00:00,176,INFO,dfs.DataNode$PacketResponder,Received block blk_8351002834999754342 of size 67108864 from /10.251.122.38,E9,Received block <*> of size <*> from /<*>
7336,24-01-2122,00:00:00,176,INFO,dfs.DataNode$PacketResponder,Received block blk_8351002834999754342 of size 67108864 from /10.251.201.204,E9,Received block <*> of size <*> from /<*>
7337,24-01-2122,00:00:00,177,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5884950680255995064 terminating,E11,PacketResponder <*> for block <*> terminating
7338,24-01-2122,00:00:00,177,INFO,dfs.DataNode$PacketResponder,Received block blk_5884950680255995064 of size 67108864 from /10.251.42.84,E9,Received block <*> of size <*> from /<*>
7339,24-01-2122,00:00:00,178,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5039128843590007903 terminating,E11,PacketResponder <*> for block <*> terminating
7340,24-01-2122,00:00:00,178,INFO,dfs.DataNode$PacketResponder,Received block blk_-5039128843590007903 of size 67108864 from /10.251.31.180,E9,Received block <*> of size <*> from /<*>
7341,24-01-2122,00:00:00,179,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1868015545055942226 terminating,E11,PacketResponder <*> for block <*> terminating
7342,24-01-2122,00:00:00,179,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5610574676312653650 terminating,E11,PacketResponder <*> for block <*> terminating
7343,24-01-2122,00:00:00,179,INFO,dfs.DataNode$PacketResponder,Received block blk_-1868015545055942226 of size 67108864 from /10.251.90.64,E9,Received block <*> of size <*> from /<*>
7344,24-01-2122,00:00:00,179,INFO,dfs.DataNode$PacketResponder,Received block blk_5610574676312653650 of size 67108864 from /10.251.106.37,E9,Received block <*> of size <*> from /<*>
7345,24-01-2122,00:00:00,182,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4024073501975455074 terminating,E11,PacketResponder <*> for block <*> terminating
7346,24-01-2122,00:00:00,182,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1868015545055942226 terminating,E11,PacketResponder <*> for block <*> terminating
7347,24-01-2122,00:00:00,182,INFO,dfs.DataNode$PacketResponder,Received block blk_-1868015545055942226 of size 67108864 from /10.251.194.129,E9,Received block <*> of size <*> from /<*>
7348,24-01-2122,00:00:00,182,INFO,dfs.DataNode$PacketResponder,Received block blk_4024073501975455074 of size 67108864 from /10.251.39.192,E9,Received block <*> of size <*> from /<*>
7349,24-01-2122,00:00:00,184,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5718566902774898133 src: /10.250.7.32:32833 dest: /10.250.7.32:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7350,24-01-2122,00:00:00,184,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4024073501975455074 terminating,E11,PacketResponder <*> for block <*> terminating
7351,24-01-2122,00:00:00,184,INFO,dfs.DataNode$PacketResponder,Received block blk_4024073501975455074 of size 67108864 from /10.251.70.37,E9,Received block <*> of size <*> from /<*>
7352,24-01-2122,00:00:00,186,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4245144137165916733 src: /10.251.70.37:37415 dest: /10.251.70.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7353,24-01-2122,00:00:00,187,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7800707847661743046 src: /10.251.70.37:37417 dest: /10.251.70.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7354,24-01-2122,00:00:00,191,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3755467135169516445 src: /10.250.5.161:38574 dest: /10.250.5.161:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7355,24-01-2122,00:00:00,191,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6118708449788908728 src: /10.251.42.9:43678 dest: /10.251.42.9:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7356,24-01-2122,00:00:00,192,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5850743196591433560 src: /10.251.35.1:37129 dest: /10.251.35.1:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7357,24-01-2122,00:00:00,194,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2224907527715374983 src: /10.251.202.209:53023 dest: /10.251.202.209:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7358,24-01-2122,00:00:00,194,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-514432457196518151 src: /10.251.127.47:41413 dest: /10.251.127.47:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7359,24-01-2122,00:00:00,194,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-514432457196518151 src: /10.251.71.68:43170 dest: /10.251.71.68:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7360,24-01-2122,00:00:00,194,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1868015545055942226 terminating,E11,PacketResponder <*> for block <*> terminating
7361,24-01-2122,00:00:00,194,INFO,dfs.DataNode$PacketResponder,Received block blk_-1868015545055942226 of size 67108864 from /10.251.194.129,E9,Received block <*> of size <*> from /<*>
7362,24-01-2122,00:00:00,195,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-514432457196518151 src: /10.251.127.47:48853 dest: /10.251.127.47:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7363,24-01-2122,00:00:00,195,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5718566902774898133 src: /10.250.7.32:56958 dest: /10.250.7.32:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7364,24-01-2122,00:00:00,195,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8386398624953355071 src: /10.251.30.134:56784 dest: /10.251.30.134:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7365,24-01-2122,00:00:00,195,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9202404868120642434 src: /10.251.194.129:48228 dest: /10.251.194.129:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7366,24-01-2122,00:00:00,196,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4372782340315157578 src: /10.250.15.198:39302 dest: /10.250.15.198:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7367,24-01-2122,00:00:00,196,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9202404868120642434 src: /10.251.194.129:51441 dest: /10.251.194.129:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7368,24-01-2122,00:00:00,197,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6118708449788908728 src: /10.251.123.99:58479 dest: /10.251.123.99:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7369,24-01-2122,00:00:00,197,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7800707847661743046 src: /10.251.70.37:51749 dest: /10.251.70.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7370,24-01-2122,00:00:00,198,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1847405483971232525 src: /10.251.201.204:50615 dest: /10.251.201.204:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7371,24-01-2122,00:00:00,198,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6118708449788908728 src: /10.251.123.99:48226 dest: /10.251.123.99:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7372,24-01-2122,00:00:00,198,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8298739168666443681 src: /10.251.214.112:52255 dest: /10.251.214.112:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7373,24-01-2122,00:00:00,199,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2224907527715374983 src: /10.251.90.134:58667 dest: /10.251.90.134:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7374,24-01-2122,00:00:00,200,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2686641434021601107 src: /10.251.75.163:36548 dest: /10.251.75.163:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7375,24-01-2122,00:00:00,201,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9202404868120642434 src: /10.251.70.211:47905 dest: /10.251.70.211:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7376,24-01-2122,00:00:00,220,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5358363415355511925 terminating,E11,PacketResponder <*> for block <*> terminating
7377,24-01-2122,00:00:00,220,INFO,dfs.DataNode$PacketResponder,Received block blk_-5358363415355511925 of size 67108864 from /10.250.7.32,E9,Received block <*> of size <*> from /<*>
7378,24-01-2122,00:00:00,262,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1600922989219362856 src: /10.251.214.225:57626 dest: /10.251.214.225:50010,E5,Receiving block <*> src: /<*> dest: /<*>
7379,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000283_0/part-00283. blk_9202404868120642434,E22,BLOCK* NameSystem.allocateBlock:<*>
7380,24-01-2122,00:00:00,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000347_0/part-00347. blk_-4245144137165916733,E22,BLOCK* NameSystem.allocateBlock:<*>
7381,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_8351002834999754342 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7382,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.179:50010 is added to blk_-5358363415355511925 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7383,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000195_0/part-00195. blk_-7800707847661743046,E22,BLOCK* NameSystem.allocateBlock:<*>
7384,24-01-2122,00:00:00,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000237_0/part-00237. blk_-4372782340315157578,E22,BLOCK* NameSystem.allocateBlock:<*>
7385,24-01-2122,00:00:00,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_4024073501975455074 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7386,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-8694359045337946818 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7387,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.68:50010 is added to blk_1870632972122759026 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7388,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.83:50010 is added to blk_-5358363415355511925 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7389,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-7837133872976053297 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7390,24-01-2122,00:00:00,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_8351002834999754342 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7391,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_5610574676312653650 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7392,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.99:50010 is added to blk_1870632972122759026 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7393,24-01-2122,00:00:00,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_-1868015545055942226 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7394,24-01-2122,00:00:00,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.129:50010 is added to blk_-1868015545055942226 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7395,24-01-2122,00:00:00,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.179:50010 is added to blk_1870632972122759026 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7396,24-01-2122,00:00:00,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_4024073501975455074 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7397,24-01-2122,00:00:00,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000216_0/part-00216. blk_-1847405483971232525,E22,BLOCK* NameSystem.allocateBlock:<*>
7398,24-01-2122,00:00:00,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_8480912111155467136 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7399,24-01-2122,00:00:00,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.37.240:50010 is added to blk_-237744713088101845 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
7400,24-01-2122,00:00:00,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_-237744713088101845 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
